sampleid,legendid,step,name,answer,x,y
1740258,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,101.0922847,20.77452248
1740258,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,101.0922847,20.77452248
1739369,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,-5.667096914,10.38730285
1739369,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-5.667096914,10.38730285
1739369,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-5.667096914,10.38730285
1738716,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-57.32112407,-12.431702
1738716,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Commercial agriculture,-57.32112407,-12.431702
1738716,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-57.32112407,-12.431702
1738985,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,-86.2109436,13.3759978
1738985,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-86.2109436,13.3759978
1738985,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-86.2109436,13.3759978
1739560,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,110.284745,-1.814513659
1739560,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,110.284745,-1.814513659
1739560,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Commercial oil palm or other palm plantations,110.284745,-1.814513659
1740538,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,17.38367328,-11.99422246
1740538,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,17.38367328,-11.99422246
1740538,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,17.38367328,-11.99422246
1738665,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Agriculture/Pasture,98.48717039,8.831420773
1738665,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Commercial oil palm or other palm plantations,98.48717039,8.831420773
1738665,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,98.48717039,8.831420773
1738665,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,98.48717039,8.831420773
1738949,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-75.35929497,9.733329319
1738949,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,-75.35929497,9.733329319
1738949,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-75.35929497,9.733329319
1738323,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,-41.75152356,-19.69098781
1738323,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-41.75152356,-19.69098781
1738323,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-41.75152356,-19.69098781
1739822,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,45.59526477,2.668079609
1739822,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,45.59526477,2.668079609
1739822,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,45.59526477,2.668079609
1738591,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-39.69527988,-16.13365929
1738591,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-39.69527988,-16.13365929
1738591,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Managed forest/forestry,-39.69527988,-16.13365929
1738305,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-61.56925705,-17.9213067
1738305,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-61.56925705,-17.9213067
1738305,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Commercial agriculture,-61.56925705,-17.9213067
1738841,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,29.02404273,-1.7228855
1738841,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,29.02404273,-1.7228855
1738841,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,29.02404273,-1.7228855
1739741,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,22.60198676,2.324024855
1739741,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,22.60198676,2.324024855
1739741,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,22.60198676,2.324024855
1739149,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,27.47624549,-7.745191165
1739149,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,27.47624549,-7.745191165
1739149,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,27.47624549,-7.745191165
1740514,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,18.81828278,-4.641511858
1740514,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,18.81828278,-4.641511858
1740514,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),No other tree loss driver,18.81828278,-4.641511858
1740466,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-43.37208433,-4.117794047
1740466,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-43.37208433,-4.117794047
1740466,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Commercial agriculture,-43.37208433,-4.117794047
1738943,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-71.658236,19.67139131
1738943,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-71.658236,19.67139131
1738943,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Commercial agriculture,-71.658236,19.67139131
1738783,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-48.13764692,-5.316146636
1738783,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-48.13764692,-5.316146636
1738783,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Pasture,-48.13764692,-5.316146636
1739310,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-46.62129072,-12.25203895
1739310,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Pasture,-46.62129072,-12.25203895
1739310,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-46.62129072,-12.25203895
1739997,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,95.11938639,23.63475834
1739997,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,95.11938639,23.63475834
1739997,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,95.11938639,23.63475834
1738147,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,-15.09401751,11.55601103
1738147,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-15.09401751,11.55601103
1738147,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-15.09401751,11.55601103
1739076,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Agriculture/Pasture,-8.890252154,7.886393094
1739076,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Roads/trails/buildings,-8.890252154,7.886393094
1739076,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-8.890252154,7.886393094
1739383,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-41.00232862,-15.14191921
1739383,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-41.00232862,-15.14191921
1739383,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Pasture,-41.00232862,-15.14191921
1741005,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,-43.15379372,-20.21021405
1741005,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Roads/trails/buildings,-43.15379372,-20.21021405
1741005,299,step2,Please select all other tree loss drivers visible inside the tree loss pixels in the blue box (ILUC),Agriculture/Pasture,-43.15379372,-20.21021405
1741005,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Managed forest/forestry,-43.15379372,-20.21021405
1738756,301,step3,"Can you see roads, trails or buildings in the blue bo (ILUC)",Yes,119.989245,-2.834999822
1738756,298,step1,Please select the predominant tree loss driver visible inside the tree loss pixels in the blue box (,Subsistence agriculture,119.989245,-2.834999822
